Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,2.0,6.0,-2.0,3.0,1.0,4.0,-10.0
OB,-2.0,0.0,4.0,-4.0,1.0,-1.0,2.0,-12.0
롯데,-6.0,-4.0,0.0,-8.0,-3.0,-5.0,-2.0,-16.0
삼성,2.0,4.0,8.0,0.0,5.0,3.0,6.0,-8.0
쌍방울,-3.0,-1.0,3.0,-5.0,0.0,-2.0,1.0,-13.0
한화,-1.0,1.0,5.0,-3.0,2.0,0.0,3.0,-11.0
해태,-4.0,-2.0,2.0,-6.0,-1.0,-3.0,0.0,-14.0
현대,10.0,12.0,16.0,8.0,13.0,11.0,14.0,0.0
