Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,10.0,8.5,6.5,13.0,6.0,9.0,3.0
OB,-10.0,0.0,-1.5,-3.5,3.0,-4.0,-1.0,-7.0
롯데,-8.5,1.5,0.0,-2.0,4.5,-2.5,0.5,-5.5
삼성,-6.5,3.5,2.0,0.0,6.5,-0.5,2.5,-3.5
쌍방울,-13.0,-3.0,-4.5,-6.5,0.0,-7.0,-4.0,-10.0
태평양,-6.0,4.0,2.5,0.5,7.0,0.0,3.0,-3.0
한화,-9.0,1.0,-0.5,-2.5,4.0,-3.0,0.0,-6.0
해태,-3.0,7.0,5.5,3.5,10.0,3.0,6.0,0.0
