Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,17.5,16.5,12.5,25.0,9.0,8.5,11.0
OB,-17.5,0.0,-1.0,-5.0,7.5,-8.5,-9.0,-6.5
롯데,-16.5,1.0,0.0,-4.0,8.5,-7.5,-8.0,-5.5
삼성,-12.5,5.0,4.0,0.0,12.5,-3.5,-4.0,-1.5
쌍방울,-25.0,-7.5,-8.5,-12.5,0.0,-16.0,-16.5,-14.0
태평양,-9.0,8.5,7.5,3.5,16.0,0.0,-0.5,2.0
한화,-8.5,9.0,8.0,4.0,16.5,0.5,0.0,2.5
해태,-11.0,6.5,5.5,1.5,14.0,-2.0,-2.5,0.0
