Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,-5.0,-7.0,-18.5,-6.5,-0.5,-2.5,-14.0
OB,5.0,0.0,-2.0,-13.5,-1.5,4.5,2.5,-9.0
롯데,7.0,2.0,0.0,-11.5,0.5,6.5,4.5,-7.0
빙그레,18.5,13.5,11.5,0.0,12.0,18.0,16.0,4.5
삼성,6.5,1.5,-0.5,-12.0,0.0,6.0,4.0,-7.5
쌍방울,0.5,-4.5,-6.5,-18.0,-6.0,0.0,-2.0,-13.5
태평양,2.5,-2.5,-4.5,-16.0,-4.0,2.0,0.0,-11.5
해태,14.0,9.0,7.0,-4.5,7.5,13.5,11.5,0.0
