Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,-0.5,5.5,13.0,29.5,25.5,21.0,10.0
OB,0.5,0.0,6.0,13.5,30.0,26.0,21.5,10.5
롯데,-5.5,-6.0,0.0,7.5,24.0,20.0,15.5,4.5
삼성,-13.0,-13.5,-7.5,0.0,16.5,12.5,8.0,-3.0
쌍방울,-29.5,-30.0,-24.0,-16.5,0.0,-4.0,-8.5,-19.5
태평양,-25.5,-26.0,-20.0,-12.5,4.0,0.0,-4.5,-15.5
한화,-21.0,-21.5,-15.5,-8.0,8.5,4.5,0.0,-11.0
해태,-10.0,-10.5,-4.5,3.0,19.5,15.5,11.0,0.0
