Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,8.5,4.5,-1.0,14.0,-7.5,13.5,-8.0
LG,-8.5,0.0,-4.0,-9.5,5.5,-16.0,5.0,-16.5
SK,-4.5,4.0,0.0,-5.5,9.5,-12.0,9.0,-12.5
두산,1.0,9.5,5.5,0.0,15.0,-6.5,14.5,-7.0
롯데,-14.0,-5.5,-9.5,-15.0,0.0,-21.5,-0.5,-22.0
삼성,7.5,16.0,12.0,6.5,21.5,0.0,21.0,-0.5
한화,-13.5,-5.0,-9.0,-14.5,0.5,-21.0,0.0,-21.5
현대,8.0,16.5,12.5,7.0,22.0,0.5,21.5,0.0
