Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-1.0,-3.5,-1.0,12.5,6.0,6.0,0.0
두산,1.0,0.0,-2.5,0.0,13.5,7.0,7.0,1.0
롯데,3.5,2.5,0.0,2.5,16.0,9.5,9.5,3.5
삼성,1.0,0.0,-2.5,0.0,13.5,7.0,7.0,1.0
쌍방울,-12.5,-13.5,-16.0,-13.5,0.0,-6.5,-6.5,-12.5
한화,-6.0,-7.0,-9.5,-7.0,6.5,0.0,0.0,-6.0
해태,-6.0,-7.0,-9.5,-7.0,6.5,0.0,0.0,-6.0
현대,0.0,-1.0,-3.5,-1.0,12.5,6.0,6.0,0.0
