Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,4.0,-9.5,-1.0,-6.5,-8.0,-15.0,7.0
LG,-4.0,0.0,-13.5,-5.0,-10.5,-12.0,-19.0,3.0
SK,9.5,13.5,0.0,8.5,3.0,1.5,-5.5,16.5
넥센,1.0,5.0,-8.5,0.0,-5.5,-7.0,-14.0,8.0
두산,6.5,10.5,-3.0,5.5,0.0,-1.5,-8.5,13.5
롯데,8.0,12.0,-1.5,7.0,1.5,0.0,-7.0,15.0
삼성,15.0,19.0,5.5,14.0,8.5,7.0,0.0,22.0
한화,-7.0,-3.0,-16.5,-8.0,-13.5,-15.0,-22.0,0.0
