Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,1.0,2.5,-3.0,0.5,-4.0,-1.0,-8.0
OB,-1.0,0.0,1.5,-4.0,-0.5,-5.0,-2.0,-9.0
롯데,-2.5,-1.5,0.0,-5.5,-2.0,-6.5,-3.5,-10.5
삼성,3.0,4.0,5.5,0.0,3.5,-1.0,2.0,-5.0
쌍방울,-0.5,0.5,2.0,-3.5,0.0,-4.5,-1.5,-8.5
한화,4.0,5.0,6.5,1.0,4.5,0.0,3.0,-4.0
해태,1.0,2.0,3.5,-2.0,1.5,-3.0,0.0,-7.0
현대,8.0,9.0,10.5,5.0,8.5,4.0,7.0,0.0
