Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,9.0,-6.0,4.0,-3.0,3.5,5.5,-9.0
SK,-9.0,0.0,-15.0,-5.0,-12.0,-5.5,-3.5,-18.0
두산,6.0,15.0,0.0,10.0,3.0,9.5,11.5,-3.0
롯데,-4.0,5.0,-10.0,0.0,-7.0,-0.5,1.5,-13.0
삼성,3.0,12.0,-3.0,7.0,0.0,6.5,8.5,-6.0
한화,-3.5,5.5,-9.5,0.5,-6.5,0.0,2.0,-12.5
해태,-5.5,3.5,-11.5,-1.5,-8.5,-2.0,0.0,-14.5
현대,9.0,18.0,3.0,13.0,6.0,12.5,14.5,0.0
