Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,16.5,16.5,11.5,25.0,9.0,8.5,10.0
OB,-16.5,0.0,0.0,-5.0,8.5,-7.5,-8.0,-6.5
롯데,-16.5,0.0,0.0,-5.0,8.5,-7.5,-8.0,-6.5
삼성,-11.5,5.0,5.0,0.0,13.5,-2.5,-3.0,-1.5
쌍방울,-25.0,-8.5,-8.5,-13.5,0.0,-16.0,-16.5,-15.0
태평양,-9.0,7.5,7.5,2.5,16.0,0.0,-0.5,1.0
한화,-8.5,8.0,8.0,3.0,16.5,0.5,0.0,1.5
해태,-10.0,6.5,6.5,1.5,15.0,-1.0,-1.5,0.0
