Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,13.5,16.5,9.5,24.5,7.5,6.5,9.0
OB,-13.5,0.0,3.0,-4.0,11.0,-6.0,-7.0,-4.5
롯데,-16.5,-3.0,0.0,-7.0,8.0,-9.0,-10.0,-7.5
삼성,-9.5,4.0,7.0,0.0,15.0,-2.0,-3.0,-0.5
쌍방울,-24.5,-11.0,-8.0,-15.0,0.0,-17.0,-18.0,-15.5
태평양,-7.5,6.0,9.0,2.0,17.0,0.0,-1.0,1.5
한화,-6.5,7.0,10.0,3.0,18.0,1.0,0.0,2.5
해태,-9.0,4.5,7.5,0.5,15.5,-1.5,-2.5,0.0
