Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-6.0,-10.0,-2.0,16.5,3.0,1.0,-2.5
두산,6.0,0.0,-4.0,4.0,22.5,9.0,7.0,3.5
롯데,10.0,4.0,0.0,8.0,26.5,13.0,11.0,7.5
삼성,2.0,-4.0,-8.0,0.0,18.5,5.0,3.0,-0.5
쌍방울,-16.5,-22.5,-26.5,-18.5,0.0,-13.5,-15.5,-19.0
한화,-3.0,-9.0,-13.0,-5.0,13.5,0.0,-2.0,-5.5
해태,-1.0,-7.0,-11.0,-3.0,15.5,2.0,0.0,-3.5
현대,2.5,-3.5,-7.5,0.5,19.0,5.5,3.5,0.0
