Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,-2.0,-3.5,-10.0,-4.0,-2.0,-5.0,-5.5
OB,2.0,0.0,-1.5,-8.0,-2.0,0.0,-3.0,-3.5
롯데,3.5,1.5,0.0,-6.5,-0.5,1.5,-1.5,-2.0
빙그레,10.0,8.0,6.5,0.0,6.0,8.0,5.0,4.5
삼성,4.0,2.0,0.5,-6.0,0.0,2.0,-1.0,-1.5
쌍방울,2.0,0.0,-1.5,-8.0,-2.0,0.0,-3.0,-3.5
태평양,5.0,3.0,1.5,-5.0,1.0,3.0,0.0,-0.5
해태,5.5,3.5,2.0,-4.5,1.5,3.5,0.5,0.0
