Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,0.5,-6.5,-3.5,5.5,3.5,4.0,6.0
LG,-0.5,0.0,-7.0,-4.0,5.0,3.0,3.5,5.5
SK,6.5,7.0,0.0,3.0,12.0,10.0,10.5,12.5
두산,3.5,4.0,-3.0,0.0,9.0,7.0,7.5,9.5
롯데,-5.5,-5.0,-12.0,-9.0,0.0,-2.0,-1.5,0.5
삼성,-3.5,-3.0,-10.0,-7.0,2.0,0.0,0.5,2.5
한화,-4.0,-3.5,-10.5,-7.5,1.5,-0.5,0.0,2.0
히어로즈,-6.0,-5.5,-12.5,-9.5,-0.5,-2.5,-2.0,0.0
