Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,0.5,-6.0,-4.0,6.0,4.0,4.0,7.5
LG,-0.5,0.0,-6.5,-4.5,5.5,3.5,3.5,7.0
SK,6.0,6.5,0.0,2.0,12.0,10.0,10.0,13.5
두산,4.0,4.5,-2.0,0.0,10.0,8.0,8.0,11.5
롯데,-6.0,-5.5,-12.0,-10.0,0.0,-2.0,-2.0,1.5
삼성,-4.0,-3.5,-10.0,-8.0,2.0,0.0,0.0,3.5
한화,-4.0,-3.5,-10.0,-8.0,2.0,0.0,0.0,3.5
히어로즈,-7.5,-7.0,-13.5,-11.5,-1.5,-3.5,-3.5,0.0
