Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-4.0,-8.0,-1.0,17.0,4.0,2.5,-1.5
두산,4.0,0.0,-4.0,3.0,21.0,8.0,6.5,2.5
롯데,8.0,4.0,0.0,7.0,25.0,12.0,10.5,6.5
삼성,1.0,-3.0,-7.0,0.0,18.0,5.0,3.5,-0.5
쌍방울,-17.0,-21.0,-25.0,-18.0,0.0,-13.0,-14.5,-18.5
한화,-4.0,-8.0,-12.0,-5.0,13.0,0.0,-1.5,-5.5
해태,-2.5,-6.5,-10.5,-3.5,14.5,1.5,0.0,-4.0
현대,1.5,-2.5,-6.5,0.5,18.5,5.5,4.0,0.0
