Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,17.5,2.5,3.0,9.0,10.0,27.5,12.5
LG,-17.5,0.0,-15.0,-14.5,-8.5,-7.5,10.0,-5.0
SK,-2.5,15.0,0.0,0.5,6.5,7.5,25.0,10.0
두산,-3.0,14.5,-0.5,0.0,6.0,7.0,24.5,9.5
롯데,-9.0,8.5,-6.5,-6.0,0.0,1.0,18.5,3.5
삼성,-10.0,7.5,-7.5,-7.0,-1.0,0.0,17.5,2.5
한화,-27.5,-10.0,-25.0,-24.5,-18.5,-17.5,0.0,-15.0
히어로즈,-12.5,5.0,-10.0,-9.5,-3.5,-2.5,15.0,0.0
