Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-4.5,-8.5,-2.0,26.5,2.0,3.0,-4.5
두산,4.5,0.0,-4.0,2.5,31.0,6.5,7.5,0.0
롯데,8.5,4.0,0.0,6.5,35.0,10.5,11.5,4.0
삼성,2.0,-2.5,-6.5,0.0,28.5,4.0,5.0,-2.5
쌍방울,-26.5,-31.0,-35.0,-28.5,0.0,-24.5,-23.5,-31.0
한화,-2.0,-6.5,-10.5,-4.0,24.5,0.0,1.0,-6.5
해태,-3.0,-7.5,-11.5,-5.0,23.5,-1.0,0.0,-7.5
현대,4.5,0.0,-4.0,2.5,31.0,6.5,7.5,0.0
