Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,0.0,-1.0,0.0,-2.0,-1.0,0.0,0.0
OB,0.0,0.0,-1.0,0.0,-2.0,-1.0,0.0,0.0
롯데,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,1.0
삼성,0.0,0.0,-1.0,0.0,-2.0,-1.0,0.0,0.0
쌍방울,2.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0
한화,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,1.0
해태,0.0,0.0,-1.0,0.0,-2.0,-1.0,0.0,0.0
현대,0.0,0.0,-1.0,0.0,-2.0,-1.0,0.0,0.0
