Team1_x,LG,OB,롯데,빙그레,삼성,태평양,해태
LG,0.0,17.0,9.0,-3.5,0.0,4.0,2.5
OB,-17.0,0.0,-8.0,-20.5,-17.0,-13.0,-14.5
롯데,-9.0,8.0,0.0,-12.5,-9.0,-5.0,-6.5
빙그레,3.5,20.5,12.5,0.0,3.5,7.5,6.0
삼성,0.0,17.0,9.0,-3.5,0.0,4.0,2.5
태평양,-4.0,13.0,5.0,-7.5,-4.0,0.0,-1.5
해태,-2.5,14.5,6.5,-6.0,-2.5,1.5,0.0
