Team1_x,MBC,OB,롯데,빙그레,삼성,태평양,해태
MBC,0.0,-9.0,-3.5,-19.5,-10.5,-10.0,-18.5
OB,9.0,0.0,5.5,-10.5,-1.5,-1.0,-9.5
롯데,3.5,-5.5,0.0,-16.0,-7.0,-6.5,-15.0
빙그레,19.5,10.5,16.0,0.0,9.0,9.5,1.0
삼성,10.5,1.5,7.0,-9.0,0.0,0.5,-8.0
태평양,10.0,1.0,6.5,-9.5,-0.5,0.0,-8.5
해태,18.5,9.5,15.0,-1.0,8.0,8.5,0.0
