Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,24.0,-7.5,3.5,-5.0,16.0,12.5,-20.5
SK,-24.0,0.0,-31.5,-20.5,-29.0,-8.0,-11.5,-44.5
두산,7.5,31.5,0.0,11.0,2.5,23.5,20.0,-13.0
롯데,-3.5,20.5,-11.0,0.0,-8.5,12.5,9.0,-24.0
삼성,5.0,29.0,-2.5,8.5,0.0,21.0,17.5,-15.5
한화,-16.0,8.0,-23.5,-12.5,-21.0,0.0,-3.5,-36.5
해태,-12.5,11.5,-20.0,-9.0,-17.5,3.5,0.0,-33.0
현대,20.5,44.5,13.0,24.0,15.5,36.5,33.0,0.0
