Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,-4.0,-12.0,-13.5,-5.5,-18.5,-12.0,-4.5
LG,4.0,0.0,-8.0,-9.5,-1.5,-14.5,-8.0,-0.5
SK,12.0,8.0,0.0,-1.5,6.5,-6.5,0.0,7.5
두산,13.5,9.5,1.5,0.0,8.0,-5.0,1.5,9.0
롯데,5.5,1.5,-6.5,-8.0,0.0,-13.0,-6.5,1.0
삼성,18.5,14.5,6.5,5.0,13.0,0.0,6.5,14.0
한화,12.0,8.0,0.0,-1.5,6.5,-6.5,0.0,7.5
현대,4.5,0.5,-7.5,-9.0,-1.0,-14.0,-7.5,0.0
