Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-3.0,-7.0,2.0,-0.5,0.0,0.0,5.5
LG,3.0,0.0,-4.0,5.0,2.5,3.0,3.0,8.5
SK,7.0,4.0,0.0,9.0,6.5,7.0,7.0,12.5
넥센,-2.0,-5.0,-9.0,0.0,-2.5,-2.0,-2.0,3.5
두산,0.5,-2.5,-6.5,2.5,0.0,0.5,0.5,6.0
롯데,0.0,-3.0,-7.0,2.0,-0.5,0.0,0.0,5.5
삼성,0.0,-3.0,-7.0,2.0,-0.5,0.0,0.0,5.5
한화,-5.5,-8.5,-12.5,-3.5,-6.0,-5.5,-5.5,0.0
