Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,1.0,2.0,-2.0,0.0,1.0,2.0,-8.0
OB,-1.0,0.0,1.0,-3.0,-1.0,0.0,1.0,-9.0
롯데,-2.0,-1.0,0.0,-4.0,-2.0,-1.0,0.0,-10.0
삼성,2.0,3.0,4.0,0.0,2.0,3.0,4.0,-6.0
쌍방울,0.0,1.0,2.0,-2.0,0.0,1.0,2.0,-8.0
한화,-1.0,0.0,1.0,-3.0,-1.0,0.0,1.0,-9.0
해태,-2.0,-1.0,0.0,-4.0,-2.0,-1.0,0.0,-10.0
현대,8.0,9.0,10.0,6.0,8.0,9.0,10.0,0.0
