Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,10.0,-16.0,-10.0,-4.0,0.0,-6.0,4.0
LG,-10.0,0.0,-26.0,-20.0,-14.0,-10.0,-16.0,-6.0
SK,16.0,26.0,0.0,6.0,12.0,16.0,10.0,20.0
두산,10.0,20.0,-6.0,0.0,6.0,10.0,4.0,14.0
롯데,4.0,14.0,-12.0,-6.0,0.0,4.0,-2.0,8.0
삼성,0.0,10.0,-16.0,-10.0,-4.0,0.0,-6.0,4.0
한화,6.0,16.0,-10.0,-4.0,2.0,6.0,0.0,10.0
히어로즈,-4.0,6.0,-20.0,-14.0,-8.0,-4.0,-10.0,0.0
