Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,10.0,13.0,5.0,24.0,2.5,16.5,8.5
LG,-10.0,0.0,3.0,-5.0,14.0,-7.5,6.5,-1.5
SK,-13.0,-3.0,0.0,-8.0,11.0,-10.5,3.5,-4.5
두산,-5.0,5.0,8.0,0.0,19.0,-2.5,11.5,3.5
롯데,-24.0,-14.0,-11.0,-19.0,0.0,-21.5,-7.5,-15.5
삼성,-2.5,7.5,10.5,2.5,21.5,0.0,14.0,6.0
한화,-16.5,-6.5,-3.5,-11.5,7.5,-14.0,0.0,-8.0
현대,-8.5,1.5,4.5,-3.5,15.5,-6.0,8.0,0.0
