Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,9.5,0.0,-2.0,-1.5,5.5,-0.5,-11.5
OB,-9.5,0.0,-9.5,-11.5,-11.0,-4.0,-10.0,-21.0
롯데,0.0,9.5,0.0,-2.0,-1.5,5.5,-0.5,-11.5
빙그레,2.0,11.5,2.0,0.0,0.5,7.5,1.5,-9.5
삼성,1.5,11.0,1.5,-0.5,0.0,7.0,1.0,-10.0
쌍방울,-5.5,4.0,-5.5,-7.5,-7.0,0.0,-6.0,-17.0
태평양,0.5,10.0,0.5,-1.5,-1.0,6.0,0.0,-11.0
해태,11.5,21.0,11.5,9.5,10.0,17.0,11.0,0.0
