Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,13.5,0.0,-6.0,-6.5,7.5,0.0,-13.5
OB,-13.5,0.0,-13.5,-19.5,-20.0,-6.0,-13.5,-27.0
롯데,0.0,13.5,0.0,-6.0,-6.5,7.5,0.0,-13.5
빙그레,6.0,19.5,6.0,0.0,-0.5,13.5,6.0,-7.5
삼성,6.5,20.0,6.5,0.5,0.0,14.0,6.5,-7.0
쌍방울,-7.5,6.0,-7.5,-13.5,-14.0,0.0,-7.5,-21.0
태평양,0.0,13.5,0.0,-6.0,-6.5,7.5,0.0,-13.5
해태,13.5,27.0,13.5,7.5,7.0,21.0,13.5,0.0
