Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,22.5,5.5,9.0,16.0,17.0,33.5,17.5
LG,-22.5,0.0,-17.0,-13.5,-6.5,-5.5,11.0,-5.0
SK,-5.5,17.0,0.0,3.5,10.5,11.5,28.0,12.0
두산,-9.0,13.5,-3.5,0.0,7.0,8.0,24.5,8.5
롯데,-16.0,6.5,-10.5,-7.0,0.0,1.0,17.5,1.5
삼성,-17.0,5.5,-11.5,-8.0,-1.0,0.0,16.5,0.5
한화,-33.5,-11.0,-28.0,-24.5,-17.5,-16.5,0.0,-16.0
히어로즈,-17.5,5.0,-12.0,-8.5,-1.5,-0.5,16.0,0.0
