Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,9.0,6.0,17.0,29.5,-4.0,11.0,-6.0
LG,-9.0,0.0,-3.0,8.0,20.5,-13.0,2.0,-15.0
SK,-6.0,3.0,0.0,11.0,23.5,-10.0,5.0,-12.0
두산,-17.0,-8.0,-11.0,0.0,12.5,-21.0,-6.0,-23.0
롯데,-29.5,-20.5,-23.5,-12.5,0.0,-33.5,-18.5,-35.5
삼성,4.0,13.0,10.0,21.0,33.5,0.0,15.0,-2.0
한화,-11.0,-2.0,-5.0,6.0,18.5,-15.0,0.0,-17.0
현대,6.0,15.0,12.0,23.0,35.5,2.0,17.0,0.0
