Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,8.5,12.0,17.0,5.5,19.5,25.0,-3.5
OB,-8.5,0.0,3.5,8.5,-3.0,11.0,16.5,-12.0
롯데,-12.0,-3.5,0.0,5.0,-6.5,7.5,13.0,-15.5
빙그레,-17.0,-8.5,-5.0,0.0,-11.5,2.5,8.0,-20.5
삼성,-5.5,3.0,6.5,11.5,0.0,14.0,19.5,-9.0
쌍방울,-19.5,-11.0,-7.5,-2.5,-14.0,0.0,5.5,-23.0
태평양,-25.0,-16.5,-13.0,-8.0,-19.5,-5.5,0.0,-28.5
해태,3.5,12.0,15.5,20.5,9.0,23.0,28.5,0.0
