Team1_x,MBC,OB,롯데,빙그레,삼성,태평양,해태
MBC,0.0,1.5,5.5,-7.0,-7.5,-0.5,-7.0
OB,-1.5,0.0,4.0,-8.5,-9.0,-2.0,-8.5
롯데,-5.5,-4.0,0.0,-12.5,-13.0,-6.0,-12.5
빙그레,7.0,8.5,12.5,0.0,-0.5,6.5,0.0
삼성,7.5,9.0,13.0,0.5,0.0,7.0,0.5
태평양,0.5,2.0,6.0,-6.5,-7.0,0.0,-6.5
해태,7.0,8.5,12.5,0.0,-0.5,6.5,0.0
