Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,7.0,0.0,-2.5,4.0,-1.5,-1.5,-1.5
LG,-7.0,0.0,-7.0,-9.5,-3.0,-8.5,-8.5,-8.5
SK,0.0,7.0,0.0,-2.5,4.0,-1.5,-1.5,-1.5
두산,2.5,9.5,2.5,0.0,6.5,1.0,1.0,1.0
롯데,-4.0,3.0,-4.0,-6.5,0.0,-5.5,-5.5,-5.5
삼성,1.5,8.5,1.5,-1.0,5.5,0.0,0.0,0.0
한화,1.5,8.5,1.5,-1.0,5.5,0.0,0.0,0.0
현대,1.5,8.5,1.5,-1.0,5.5,0.0,0.0,0.0
