Team1_x,LG,OB,롯데,빙그레,삼성,태평양,해태
LG,0.0,-0.5,-7.0,-7.0,-5.0,-5.0,-3.5
OB,0.5,0.0,-6.5,-6.5,-4.5,-4.5,-3.0
롯데,7.0,6.5,0.0,0.0,2.0,2.0,3.5
빙그레,7.0,6.5,0.0,0.0,2.0,2.0,3.5
삼성,5.0,4.5,-2.0,-2.0,0.0,0.0,1.5
태평양,5.0,4.5,-2.0,-2.0,0.0,0.0,1.5
해태,3.5,3.0,-3.5,-3.5,-1.5,-1.5,0.0
