Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,10.5,17.5,1.0,1.5,16.0,-2.5,14.0
OB,-10.5,0.0,7.0,-9.5,-9.0,5.5,-13.0,3.5
롯데,-17.5,-7.0,0.0,-16.5,-16.0,-1.5,-20.0,-3.5
삼성,-1.0,9.5,16.5,0.0,0.5,15.0,-3.5,13.0
쌍방울,-1.5,9.0,16.0,-0.5,0.0,14.5,-4.0,12.5
한화,-16.0,-5.5,1.5,-15.0,-14.5,0.0,-18.5,-2.0
해태,2.5,13.0,20.0,3.5,4.0,18.5,0.0,16.5
현대,-14.0,-3.5,3.5,-13.0,-12.5,2.0,-16.5,0.0
