Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-1.5,-1.5,-2.0,-3.5,0.5,0.5,-1.5
OB,1.5,0.0,0.0,-0.5,-2.0,2.0,2.0,0.0
롯데,1.5,0.0,0.0,-0.5,-2.0,2.0,2.0,0.0
삼성,2.0,0.5,0.5,0.0,-1.5,2.5,2.5,0.5
쌍방울,3.5,2.0,2.0,1.5,0.0,4.0,4.0,2.0
한화,-0.5,-2.0,-2.0,-2.5,-4.0,0.0,0.0,-2.0
해태,-0.5,-2.0,-2.0,-2.5,-4.0,0.0,0.0,-2.0
현대,1.5,0.0,0.0,-0.5,-2.0,2.0,2.0,0.0
