Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,6.5,-5.5,-1.0,5.0,4.0,14.5,6.5
LG,-6.5,0.0,-12.0,-7.5,-1.5,-2.5,8.0,0.0
SK,5.5,12.0,0.0,4.5,10.5,9.5,20.0,12.0
두산,1.0,7.5,-4.5,0.0,6.0,5.0,15.5,7.5
롯데,-5.0,1.5,-10.5,-6.0,0.0,-1.0,9.5,1.5
삼성,-4.0,2.5,-9.5,-5.0,1.0,0.0,10.5,2.5
한화,-14.5,-8.0,-20.0,-15.5,-9.5,-10.5,0.0,-8.0
히어로즈,-6.5,0.0,-12.0,-7.5,-1.5,-2.5,8.0,0.0
