Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,3.0,3.5,-5.0,4.5,-12.0,3.0,-11.5
LG,-3.0,0.0,0.5,-8.0,1.5,-15.0,0.0,-14.5
SK,-3.5,-0.5,0.0,-8.5,1.0,-15.5,-0.5,-15.0
두산,5.0,8.0,8.5,0.0,9.5,-7.0,8.0,-6.5
롯데,-4.5,-1.5,-1.0,-9.5,0.0,-16.5,-1.5,-16.0
삼성,12.0,15.0,15.5,7.0,16.5,0.0,15.0,0.5
한화,-3.0,0.0,0.5,-8.0,1.5,-15.0,0.0,-14.5
현대,11.5,14.5,15.0,6.5,16.0,-0.5,14.5,0.0
