Team1_x,MBC,OB,롯데,빙그레,삼성,태평양,해태
MBC,0.0,2.5,1.0,-6.5,-6.0,-3.5,-4.0
OB,-2.5,0.0,-1.5,-9.0,-8.5,-6.0,-6.5
롯데,-1.0,1.5,0.0,-7.5,-7.0,-4.5,-5.0
빙그레,6.5,9.0,7.5,0.0,0.5,3.0,2.5
삼성,6.0,8.5,7.0,-0.5,0.0,2.5,2.0
태평양,3.5,6.0,4.5,-3.0,-2.5,0.0,-0.5
해태,4.0,6.5,5.0,-2.5,-2.0,0.5,0.0
