Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,13.5,1.0,0.0,-0.5,9.0,2.5,-9.5
OB,-13.5,0.0,-12.5,-13.5,-14.0,-4.5,-11.0,-23.0
롯데,-1.0,12.5,0.0,-1.0,-1.5,8.0,1.5,-10.5
빙그레,0.0,13.5,1.0,0.0,-0.5,9.0,2.5,-9.5
삼성,0.5,14.0,1.5,0.5,0.0,9.5,3.0,-9.0
쌍방울,-9.0,4.5,-8.0,-9.0,-9.5,0.0,-6.5,-18.5
태평양,-2.5,11.0,-1.5,-2.5,-3.0,6.5,0.0,-12.0
해태,9.5,23.0,10.5,9.5,9.0,18.5,12.0,0.0
