Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,2.0,6.5,10.0,20.0,15.0,8.5,9.0
OB,-2.0,0.0,4.5,8.0,18.0,13.0,6.5,7.0
롯데,-6.5,-4.5,0.0,3.5,13.5,8.5,2.0,2.5
삼성,-10.0,-8.0,-3.5,0.0,10.0,5.0,-1.5,-1.0
쌍방울,-20.0,-18.0,-13.5,-10.0,0.0,-5.0,-11.5,-11.0
태평양,-15.0,-13.0,-8.5,-5.0,5.0,0.0,-6.5,-6.0
한화,-8.5,-6.5,-2.0,1.5,11.5,6.5,0.0,0.5
해태,-9.0,-7.0,-2.5,1.0,11.0,6.0,-0.5,0.0
