Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,27.5,21.5,18.0,30.5,8.5,15.0,14.0
OB,-27.5,0.0,-6.0,-9.5,3.0,-19.0,-12.5,-13.5
롯데,-21.5,6.0,0.0,-3.5,9.0,-13.0,-6.5,-7.5
삼성,-18.0,9.5,3.5,0.0,12.5,-9.5,-3.0,-4.0
쌍방울,-30.5,-3.0,-9.0,-12.5,0.0,-22.0,-15.5,-16.5
태평양,-8.5,19.0,13.0,9.5,22.0,0.0,6.5,5.5
한화,-15.0,12.5,6.5,3.0,15.5,-6.5,0.0,-1.0
해태,-14.0,13.5,7.5,4.0,16.5,-5.5,1.0,0.0
