Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,7.5,3.5,16.5,10.0,1.5,-5.0,13.0
LG,-7.5,0.0,-4.0,9.0,2.5,-6.0,-12.5,5.5
SK,-3.5,4.0,0.0,13.0,6.5,-2.0,-8.5,9.5
넥센,-16.5,-9.0,-13.0,0.0,-6.5,-15.0,-21.5,-3.5
두산,-10.0,-2.5,-6.5,6.5,0.0,-8.5,-15.0,3.0
롯데,-1.5,6.0,2.0,15.0,8.5,0.0,-6.5,11.5
삼성,5.0,12.5,8.5,21.5,15.0,6.5,0.0,18.0
한화,-13.0,-5.5,-9.5,3.5,-3.0,-11.5,-18.0,0.0
