Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,3.5,-6.0,1.0,-6.0,-6.0,-3.5,-8.5,1.5
LG,-3.5,0.0,-9.5,-2.5,-9.5,-9.5,-7.0,-12.0,-2.0
NC,6.0,9.5,0.0,7.0,0.0,0.0,2.5,-2.5,7.5
SK,-1.0,2.5,-7.0,0.0,-7.0,-7.0,-4.5,-9.5,0.5
넥센,6.0,9.5,0.0,7.0,0.0,0.0,2.5,-2.5,7.5
두산,6.0,9.5,0.0,7.0,0.0,0.0,2.5,-2.5,7.5
롯데,3.5,7.0,-2.5,4.5,-2.5,-2.5,0.0,-5.0,5.0
삼성,8.5,12.0,2.5,9.5,2.5,2.5,5.0,0.0,10.0
한화,-1.5,2.0,-7.5,-0.5,-7.5,-7.5,-5.0,-10.0,0.0
