Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,1.0,1.5,-6.0,3.5,-17.5,0.5,-16.0
LG,-1.0,0.0,0.5,-7.0,2.5,-18.5,-0.5,-17.0
SK,-1.5,-0.5,0.0,-7.5,2.0,-19.0,-1.0,-17.5
두산,6.0,7.0,7.5,0.0,9.5,-11.5,6.5,-10.0
롯데,-3.5,-2.5,-2.0,-9.5,0.0,-21.0,-3.0,-19.5
삼성,17.5,18.5,19.0,11.5,21.0,0.0,18.0,1.5
한화,-0.5,0.5,1.0,-6.5,3.0,-18.0,0.0,-16.5
현대,16.0,17.0,17.5,10.0,19.5,-1.5,16.5,0.0
