Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,2.0,0.5,1.0,12.0,6.0,7.0,3.5
두산,-2.0,0.0,-1.5,-1.0,10.0,4.0,5.0,1.5
롯데,-0.5,1.5,0.0,0.5,11.5,5.5,6.5,3.0
삼성,-1.0,1.0,-0.5,0.0,11.0,5.0,6.0,2.5
쌍방울,-12.0,-10.0,-11.5,-11.0,0.0,-6.0,-5.0,-8.5
한화,-6.0,-4.0,-5.5,-5.0,6.0,0.0,1.0,-2.5
해태,-7.0,-5.0,-6.5,-6.0,5.0,-1.0,0.0,-3.5
현대,-3.5,-1.5,-3.0,-2.5,8.5,2.5,3.5,0.0
