Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,6.0,6.0,3.5,7.5,2.0,5.0,5.0
OB,-6.0,0.0,0.0,-2.5,1.5,-4.0,-1.0,-1.0
롯데,-6.0,0.0,0.0,-2.5,1.5,-4.0,-1.0,-1.0
삼성,-3.5,2.5,2.5,0.0,4.0,-1.5,1.5,1.5
쌍방울,-7.5,-1.5,-1.5,-4.0,0.0,-5.5,-2.5,-2.5
태평양,-2.0,4.0,4.0,1.5,5.5,0.0,3.0,3.0
한화,-5.0,1.0,1.0,-1.5,2.5,-3.0,0.0,0.0
해태,-5.0,1.0,1.0,-1.5,2.5,-3.0,0.0,0.0
