Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,3.0,7.5,10.0,21.0,15.0,8.5,10.0
OB,-3.0,0.0,4.5,7.0,18.0,12.0,5.5,7.0
롯데,-7.5,-4.5,0.0,2.5,13.5,7.5,1.0,2.5
삼성,-10.0,-7.0,-2.5,0.0,11.0,5.0,-1.5,0.0
쌍방울,-21.0,-18.0,-13.5,-11.0,0.0,-6.0,-12.5,-11.0
태평양,-15.0,-12.0,-7.5,-5.0,6.0,0.0,-6.5,-5.0
한화,-8.5,-5.5,-1.0,1.5,12.5,6.5,0.0,1.5
해태,-10.0,-7.0,-2.5,0.0,11.0,5.0,-1.5,0.0
