Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,22.0,-8.5,-0.5,-7.0,12.0,7.5,-22.5
SK,-22.0,0.0,-30.5,-22.5,-29.0,-10.0,-14.5,-44.5
두산,8.5,30.5,0.0,8.0,1.5,20.5,16.0,-14.0
롯데,0.5,22.5,-8.0,0.0,-6.5,12.5,8.0,-22.0
삼성,7.0,29.0,-1.5,6.5,0.0,19.0,14.5,-15.5
한화,-12.0,10.0,-20.5,-12.5,-19.0,0.0,-4.5,-34.5
해태,-7.5,14.5,-16.0,-8.0,-14.5,4.5,0.0,-30.0
현대,22.5,44.5,14.0,22.0,15.5,34.5,30.0,0.0
