Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,4.5,10.5,3.5,7.5,13.5,0.5,8.5
OB,-4.5,0.0,6.0,-1.0,3.0,9.0,-4.0,4.0
롯데,-10.5,-6.0,0.0,-7.0,-3.0,3.0,-10.0,-2.0
삼성,-3.5,1.0,7.0,0.0,4.0,10.0,-3.0,5.0
쌍방울,-7.5,-3.0,3.0,-4.0,0.0,6.0,-7.0,1.0
한화,-13.5,-9.0,-3.0,-10.0,-6.0,0.0,-13.0,-5.0
해태,-0.5,4.0,10.0,3.0,7.0,13.0,0.0,8.0
현대,-8.5,-4.0,2.0,-5.0,-1.0,5.0,-8.0,0.0
