Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,0.0,1.5,-3.0,-0.5,-4.0,-1.0,-9.0
OB,0.0,0.0,1.5,-3.0,-0.5,-4.0,-1.0,-9.0
롯데,-1.5,-1.5,0.0,-4.5,-2.0,-5.5,-2.5,-10.5
삼성,3.0,3.0,4.5,0.0,2.5,-1.0,2.0,-6.0
쌍방울,0.5,0.5,2.0,-2.5,0.0,-3.5,-0.5,-8.5
한화,4.0,4.0,5.5,1.0,3.5,0.0,3.0,-5.0
해태,1.0,1.0,2.5,-2.0,0.5,-3.0,0.0,-8.0
현대,9.0,9.0,10.5,6.0,8.5,5.0,8.0,0.0
