Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,5.0,-1.5,2.5,7.5,-5.0,-5.0,-5.5
LG,-5.0,0.0,-6.5,-2.5,2.5,-10.0,-10.0,-10.5
SK,1.5,6.5,0.0,4.0,9.0,-3.5,-3.5,-4.0
두산,-2.5,2.5,-4.0,0.0,5.0,-7.5,-7.5,-8.0
롯데,-7.5,-2.5,-9.0,-5.0,0.0,-12.5,-12.5,-13.0
삼성,5.0,10.0,3.5,7.5,12.5,0.0,0.0,-0.5
한화,5.0,10.0,3.5,7.5,12.5,0.0,0.0,-0.5
현대,5.5,10.5,4.0,8.0,13.0,0.5,0.5,0.0
