Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,21.5,-8.5,-2.0,-7.0,9.5,5.5,-14.0
SK,-21.5,0.0,-30.0,-23.5,-28.5,-12.0,-16.0,-35.5
두산,8.5,30.0,0.0,6.5,1.5,18.0,14.0,-5.5
롯데,2.0,23.5,-6.5,0.0,-5.0,11.5,7.5,-12.0
삼성,7.0,28.5,-1.5,5.0,0.0,16.5,12.5,-7.0
한화,-9.5,12.0,-18.0,-11.5,-16.5,0.0,-4.0,-23.5
해태,-5.5,16.0,-14.0,-7.5,-12.5,4.0,0.0,-19.5
현대,14.0,35.5,5.5,12.0,7.0,23.5,19.5,0.0
