Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,3.0,6.0,-4.0,1.5,1.5,4.5,-13.5
OB,-3.0,0.0,3.0,-7.0,-1.5,-1.5,1.5,-16.5
롯데,-6.0,-3.0,0.0,-10.0,-4.5,-4.5,-1.5,-19.5
삼성,4.0,7.0,10.0,0.0,5.5,5.5,8.5,-9.5
쌍방울,-1.5,1.5,4.5,-5.5,0.0,0.0,3.0,-15.0
한화,-1.5,1.5,4.5,-5.5,0.0,0.0,3.0,-15.0
해태,-4.5,-1.5,1.5,-8.5,-3.0,-3.0,0.0,-18.0
현대,13.5,16.5,19.5,9.5,15.0,15.0,18.0,0.0
