Team1_x,MBC,OB,롯데,빙그레,삼성,태평양,해태
MBC,0.0,-11.0,-5.5,-21.5,-11.5,-11.0,-18.5
OB,11.0,0.0,5.5,-10.5,-0.5,0.0,-7.5
롯데,5.5,-5.5,0.0,-16.0,-6.0,-5.5,-13.0
빙그레,21.5,10.5,16.0,0.0,10.0,10.5,3.0
삼성,11.5,0.5,6.0,-10.0,0.0,0.5,-7.0
태평양,11.0,0.0,5.5,-10.5,-0.5,0.0,-7.5
해태,18.5,7.5,13.0,-3.0,7.0,7.5,0.0
