Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,5.0,9.0,13.0,25.5,18.5,14.5,10.5
OB,-5.0,0.0,4.0,8.0,20.5,13.5,9.5,5.5
롯데,-9.0,-4.0,0.0,4.0,16.5,9.5,5.5,1.5
삼성,-13.0,-8.0,-4.0,0.0,12.5,5.5,1.5,-2.5
쌍방울,-25.5,-20.5,-16.5,-12.5,0.0,-7.0,-11.0,-15.0
태평양,-18.5,-13.5,-9.5,-5.5,7.0,0.0,-4.0,-8.0
한화,-14.5,-9.5,-5.5,-1.5,11.0,4.0,0.0,-4.0
해태,-10.5,-5.5,-1.5,2.5,15.0,8.0,4.0,0.0
