Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,15.0,-18.0,-8.0,-6.0,-3.0,-6.0,9.0
LG,-15.0,0.0,-33.0,-23.0,-21.0,-18.0,-21.0,-6.0
SK,18.0,33.0,0.0,10.0,12.0,15.0,12.0,27.0
두산,8.0,23.0,-10.0,0.0,2.0,5.0,2.0,17.0
롯데,6.0,21.0,-12.0,-2.0,0.0,3.0,0.0,15.0
삼성,3.0,18.0,-15.0,-5.0,-3.0,0.0,-3.0,12.0
한화,6.0,21.0,-12.0,-2.0,0.0,3.0,0.0,15.0
히어로즈,-9.0,6.0,-27.0,-17.0,-15.0,-12.0,-15.0,0.0
