Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,7.0,-4.0,1.0,-4.0,2.0,2.0,-8.0
SK,-7.0,0.0,-11.0,-6.0,-11.0,-5.0,-5.0,-15.0
두산,4.0,11.0,0.0,5.0,0.0,6.0,6.0,-4.0
롯데,-1.0,6.0,-5.0,0.0,-5.0,1.0,1.0,-9.0
삼성,4.0,11.0,0.0,5.0,0.0,6.0,6.0,-4.0
한화,-2.0,5.0,-6.0,-1.0,-6.0,0.0,0.0,-10.0
해태,-2.0,5.0,-6.0,-1.0,-6.0,0.0,0.0,-10.0
현대,8.0,15.0,4.0,9.0,4.0,10.0,10.0,0.0
