Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-2.5,-11.0,1.0,-14.5,-2.0,-2.5,-22.0,3.5
LG,2.5,0.0,-8.5,3.5,-12.0,0.5,0.0,-19.5,6.0
NC,11.0,8.5,0.0,12.0,-3.5,9.0,8.5,-11.0,14.5
SK,-1.0,-3.5,-12.0,0.0,-15.5,-3.0,-3.5,-23.0,2.5
넥센,14.5,12.0,3.5,15.5,0.0,12.5,12.0,-7.5,18.0
두산,2.0,-0.5,-9.0,3.0,-12.5,0.0,-0.5,-20.0,5.5
롯데,2.5,0.0,-8.5,3.5,-12.0,0.5,0.0,-19.5,6.0
삼성,22.0,19.5,11.0,23.0,7.5,20.0,19.5,0.0,25.5
한화,-3.5,-6.0,-14.5,-2.5,-18.0,-5.5,-6.0,-25.5,0.0
