Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,8.0,16.5,2.0,1.5,17.0,-3.5,13.0
OB,-8.0,0.0,8.5,-6.0,-6.5,9.0,-11.5,5.0
롯데,-16.5,-8.5,0.0,-14.5,-15.0,0.5,-20.0,-3.5
삼성,-2.0,6.0,14.5,0.0,-0.5,15.0,-5.5,11.0
쌍방울,-1.5,6.5,15.0,0.5,0.0,15.5,-5.0,11.5
한화,-17.0,-9.0,-0.5,-15.0,-15.5,0.0,-20.5,-4.0
해태,3.5,11.5,20.0,5.5,5.0,20.5,0.0,16.5
현대,-13.0,-5.0,3.5,-11.0,-11.5,4.0,-16.5,0.0
