Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,9.0,-7.0,3.0,-3.0,4.5,5.5,-9.0
SK,-9.0,0.0,-16.0,-6.0,-12.0,-4.5,-3.5,-18.0
두산,7.0,16.0,0.0,10.0,4.0,11.5,12.5,-2.0
롯데,-3.0,6.0,-10.0,0.0,-6.0,1.5,2.5,-12.0
삼성,3.0,12.0,-4.0,6.0,0.0,7.5,8.5,-6.0
한화,-4.5,4.5,-11.5,-1.5,-7.5,0.0,1.0,-13.5
해태,-5.5,3.5,-12.5,-2.5,-8.5,-1.0,0.0,-14.5
현대,9.0,18.0,2.0,12.0,6.0,13.5,14.5,0.0
