Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-0.5,-24.5,3.5,-16.5,-8.5,-21.5,8.5
LG,0.5,0.0,-24.0,4.0,-16.0,-8.0,-21.0,9.0
SK,24.5,24.0,0.0,28.0,8.0,16.0,3.0,33.0
넥센,-3.5,-4.0,-28.0,0.0,-20.0,-12.0,-25.0,5.0
두산,16.5,16.0,-8.0,20.0,0.0,8.0,-5.0,25.0
롯데,8.5,8.0,-16.0,12.0,-8.0,0.0,-13.0,17.0
삼성,21.5,21.0,-3.0,25.0,5.0,13.0,0.0,30.0
한화,-8.5,-9.0,-33.0,-5.0,-25.0,-17.0,-30.0,0.0
